,price,Year,Hand,Kilometer,Area,Gearbox,Engine capcity,Color,manufacturer,type
5756,40000.0,2017.0,3.0,91000.0, אשדוד - אשקלון,אוטומטית,1596.0,             לבן מטאלי,פורד, פיאסטה
5757,18000.0,2012.0,1.0,188000.0, כרמיאל והסביבה,אוטומטית,1999.0,             שחור מטאלי,פורד, פוקוס
5758,17000.0,2013.0,2.0,173000.0, חיפה וחוף הכרמל,אוטומטית,1596.0,             אפור,פורד, פוקוס
5759,20000.0,2013.0,2.0,130000.0," ראשל""צ והסביבה",אוטומטית,1596.0,             לבן,פורד, פיאסטה
5761,20000.0,2014.0,3.0,127000.0, מושבים בצפון,ידנית,1242.0,             לבן,פורד, פיאסטה
5762,25000.0,2012.0,2.0,147000.0, טבריה והסביבה,אוטומטית,1596.0,             שחור מטאלי,פורד, פוקוס
5763,11500.0,2011.0,1.0,133051.0, רעננה - כפר סבא,אוטומטית,1388.0,             אדום,פורד, פיאסטה
5764,17900.0,2013.0,2.0,152000.0, פתח תקוה והסביבה,אוטומטית,1596.0,             כחול כהה,פורד, פוקוס
5765,35000.0,2013.0,3.0,155000.0, נס ציונה - רחובות,אוטומטית,1999.0,             כסף מטלי,פורד, גלאקסי
5766,15000.0,2012.0,3.0,255000.0, בקעת אונו,אוטומטית,1999.0,             לבן פנינה,פורד, מונדאו
5767,30500.0,2012.0,4.0,152000.0, גליל ועמקים,אוטומטית,1999.0,             אפור עכבר,פורד, S-מקס
5770,23000.0,2011.0,3.0,230000.0, מושבים בשפלה,אוטומטית,2261.0,             כחול כהה,פורד, גלאקסי
5771,30000.0,2013.0,3.0,125500.0, נתניה והסביבה,אוטומטית,1999.0,             אפור עכבר,פורד, גלאקסי
5772,30000.0,2013.0,2.0,163000.0, ירושלים והסביבה,אוטומטית,1596.0,             כסוף מטאלי,פורד, פוקוס
5773,20500.0,2013.0,2.0,74000.0, גדרה יבנה והסביבה,אוטומטית,1596.0,             לבן,פורד, פיאסטה
5774,10000.0,2012.0,2.0,300000.0, אילת והערבה,אוטומטית,1596.0,             אפור,פורד, פוקוס
5776,17000.0,2013.0,2.0,223000.0, מודיעין והסביבה,אוטומטית,1596.0,             לבן מטאלי,פורד, פוקוס
5777,16000.0,2013.0,3.0,160000.0, בית שמש והסביבה,אוטומטית,1999.0,             שחור מטאלי,פורד, פוקוס
5778,15000.0,2012.0,2.0,139000.0, חיפה וחוף הכרמל,ידנית,1242.0,             כחול כהה,פורד, פיאסטה
5779,29700.0,2013.0,5.0,117000.0, באר שבע והסביבה,אוטומטית,1999.0,             אפור עכבר,פורד, מונדאו
5780,58000.0,2013.0,3.0,111000.0, קריות,אוטומטית,1999.0,             אפור מטאלי,פורד, מונדאו
5781,51500.0,2016.0,3.0,77000.0, חיפה וחוף הכרמל,אוטומטית,1498.0,             לבן,פורד, פוקוס
5783,34000.0,2014.0,2.0,116000.0, הוד השרון והסביבה,ידנית,1596.0,             אפור מטאלי,פורד, פוקוס
5784,280000.0,2021.0,1.0,5700.0, רמלה - לוד,אוטומטית,2261.0,             לבן שנהב,פורד, מוסטנג
5787,22000.0,2014.0,2.0,177000.0, בית שמש והסביבה,ידנית,1596.0,             חום מטאלי,פורד, פוקוס
5788,55000.0,2015.0,2.0,160000.0, יישובי השומרון,אוטומטית,1999.0,             כסוף מטאלי,פורד, גלאקסי
5789,23000.0,2013.0,2.0,129460.0, באר שבע והסביבה,אוטומטית,1596.0,             אפור מטאלי,פורד, פוקוס
5790,33000.0,2016.0,3.0,132000.0, ירושלים והסביבה,אוטומטית,1498.0,             כחול כהה,פורד, פוקוס
5791,8000.0,2011.0,3.0,297000.0," ראשל""צ והסביבה",אוטומטית,1596.0,             אפור עכבר,פורד, פוקוס
5792,22000.0,2011.0,2.0,231000.0, באר שבע והסביבה,אוטומטית,2261.0,             אפור עכבר,פורד, גלאקסי
5793,25000.0,2011.0,5.0,193000.0, באר שבע והסביבה,אוטומטית,2261.0,             כחול כהה מטאלי,פורד, גלאקסי
5794,61500.0,2017.0,2.0,68000.0, אשדוד - אשקלון,אוטומטית,1498.0,             לבן,פורד, פוקוס
5795,20000.0,2011.0,2.0,128000.0, פתח תקוה והסביבה,אוטומטית,1596.0,             שחור מטאלי,פורד, פוקוס
5796,14000.0,2010.0,3.0,150000.0, תל אביב,אוטומטית,1388.0,             כחול כהה מטאלי,פורד, פיאסטה
5797,10000.0,2011.0,4.0,183000.0, בית שמש והסביבה,אוטומטית,1596.0,             לבן,פורד, פוקוס
5798,11000.0,2009.0,3.0,150000.0, מושבים בצפון,אוטומטית,1596.0,             אפור מטאלי,פורד, פוקוס
5799,19000.0,2013.0,2.0,162500.0, מודיעין והסביבה,אוטומטית,1596.0,             כסוף,פורד, פוקוס
5802,70000.0,2012.0,2.0,191421.0, מושבים בצפון,אוטומטית,1798.0,             לבן שנהב,אאודי, A5
5803,42000.0,2011.0,2.0,139000.0, חיפה וחוף הכרמל,אוטומטית,1390.0,             שחור,אאודי, A1
5804,68400.0,2017.0,2.0,136000.0, בקעת אונו,אוטומטית,999.0,             לבן מטאלי,אאודי, A1
5805,169000.0,2017.0,4.0,68000.0, חיפה וחוף הכרמל,אוטומטית,1798.0,             לבן,אאודי, TT
5806,175000.0,2017.0,2.0,99000.0, עכו - נהריה,אוטומטית,1984.0,             לבן מטאלי,אאודי, A6
5807,75000.0,2016.0,2.0,83000.0, קריות,אוטומטית,1395.0,             אפור,אאודי, A3
5808,155000.0,2019.0,3.0,36000.0, חיפה וחוף הכרמל,אוטומטית,1395.0,             לבן,אאודי, A3
5809,80000.0,2016.0,3.0,92000.0, נתניה והסביבה,אוטומטית,1400.0,             לבן,אאודי, A3
5810,120000.0,2015.0,3.0,144000.0, פתח תקוה והסביבה,אוטומטית,2000.0,             לבן שנהב,אאודי, A6
5811,200000.0,2014.0,1.0,100000.0, באר שבע והסביבה,אוטומטית,4000.0,             כסוף מטאלי,אאודי, A8
5812,280000.0,2020.0,3.0,30000.0, רמת השרון - הרצליה,אוטומטית,1984.0,             לבן,אאודי, TT
5813,9500.0,2004.0,2.0,146000.0, נתניה והסביבה,אוטומטית,1984.0,             אפור מטאלי,אאודי, A4
5814,18000.0,2008.0,2.0,190000.0, אשדוד - אשקלון,אוטומטית,2000.0,             אפור מטאלי,אאודי, A4
5815,42000.0,2006.0,6.0,184000.0, בית שמש והסביבה,אוטומטית,2000.0,             שחור מטאלי,אאודי, A3
5816,85000.0,2016.0,2.0,98000.0, באר שבע והסביבה,אוטומטית,1400.0,             לבן פנינה,אאודי, A3
5819,100000.0,2014.0,4.0,161.0, עכו - נהריה,אוטומטית,1798.0,             שחור,אאודי, A5
5820,35000.0,2008.0,6.0,195000.0, קריות,אוטומטית,1798.0,             ברונזה,אאודי, A4
5821,47000.0,2010.0,3.0,90000.0, תל אביב,אוטומטית,1798.0,             שחור,אאודי, A3
5822,169000.0,2019.0,1.0,55000.0, תל אביב,אוטומטית,1395.0,             שחור מטאלי,אאודי, A3
5823,85000.0,2016.0,1.0,67000.0, נתניה והסביבה,אוטומטית,1395.0,             שחור,אאודי, A3
5825,68000.0,2016.0,2.0,99000.0, תל אביב,אוטומטית,999.0,             לבן,אאודי, A1
5826,90000.0,2015.0,4.0,130000.0, רמלה - לוד,אוטומטית,1798.0,             לבן,אאודי, A3
5827,159000.0,2015.0,3.0,65000.0, באר שבע והסביבה,אוטומטית,1984.0,             לבן מטאלי,אאודי, S3
5829,118000.0,2017.0,2.0,100000.0, עכו - נהריה,אוטומטית,1984.0,             לבן פנינה,אאודי, A3
5830,43000.0,2009.0,5.0,175000.0, חדרה וישובי עמק חפר,אוטומטית,1984.0,             פלטינה,אאודי, A3
5831,135000.0,2016.0,2.0,160000.0, תל אביב,אוטומטית,1984.0,             לבן מטאלי,אאודי, A6
5832,49000.0,2014.0,4.0,163000.0, תל אביב,אוטומטית,1390.0,             לבן שנהב,אאודי, A1
5833,95000.0,2015.0,2.0,53000.0, תל אביב,אוטומטית,999.0,             לבן,אאודי, A1
5835,99000.0,2019.0,1.0,120000.0, ירושלים והסביבה,אוטומטית,999.0,             שחור,אאודי, A1
5836,177000.0,2019.0,1.0,49000.0, תל אביב,אוטומטית,1984.0,             לבן,אאודי, A3
5838,90000.0,2016.0,2.0,75000.0, מושבים בשפלה,אוטומטית,999.0,             לבן,אאודי, A1
5839,278000.0,2021.0,2.0,22000.0, עכו - נהריה,אוטומטית,1984.0,             לבן,אאודי, TT
5840,220000.0,2018.0,1.0,60000.0, אשדוד - אשקלון,אוטומטית,1798.0,             שחור מטאלי,אאודי, TT
5841,115000.0,2013.0,4.0,206000.0, עכו - נהריה,אוטומטית,2995.0,             לבן,אאודי, A7
5842,60000.0,2011.0,4.0,178000.0, מושבים בשרון,אוטומטית,2773.0,             שחור מטאלי,אאודי, A6
5844,149990.0,2018.0,1.0,57000.0, בית שמש והסביבה,אוטומטית,1984.0,             שחור מטאלי,אאודי, A3
5845,40000.0,2011.0,2.0,105000.0," ראשל""צ והסביבה",אוטומטית,1197.0,             שחור,אאודי, A3
5847,42000.0,2009.0,2.0,126.0, בקעת אונו,אוטומטית,1798.0,             שחור מטאלי,אאודי, A3
5848,190000.0,2016.0,2.0,59500.0, נתניה והסביבה,אוטומטית,1984.0,             אפור עכבר,אאודי, S3
5850,95000.0,2010.0,4.0,140000.0, זכרון - בנימינה,אוטומטית,1984.0,             שחור,אאודי, TT
5851,242000.0,2020.0,2.0,46000.0, אשדוד - אשקלון,אוטומטית,1984.0,             שחור מטאלי,אאודי, TT
5852,50000.0,2011.0,2.0,126000.0, נתניה והסביבה,אוטומטית,1390.0,             לבן שנהב,אאודי, A1
5853,25000.0,2009.0,3.0,145000.0, זכרון - בנימינה,אוטומטית,2773.0,             אדום,אאודי, A6
5854,140000.0,2020.0,2.0,28000.0, אילת והערבה,אוטומטית,999.0,             לבן שנהב,אאודי, A1
5855,51000.0,2012.0,3.0,130000.0, תל אביב,אוטומטית,1390.0,             לבן מטאלי,אאודי, A1
5856,105000.0,2015.0,3.0,147000.0," ראשל""צ והסביבה",אוטומטית,2995.0,             לבן,אאודי, S5
5857,215000.0,2019.0,2.0,22000.0, תל אביב,אוטומטית,1984.0,             שחור,אאודי, A3
5858,37000.0,2011.0,4.0,140.0," ראשל""צ והסביבה",אוטומטית,1197.0,             שחור מטאלי,אאודי, A3
5859,35000.0,2012.0,5.0,145000.0, נתניה והסביבה,ידנית,1390.0,             שחור,אאודי, A1
5861,200000.0,2021.0,1.0,12000.0, רמת השרון - הרצליה,אוטומטית,1498.0,             שחור מטאלי,אאודי, A3
5862,190000.0,2019.0,1.0,4200.0, אשדוד - אשקלון,אוטומטית,1984.0,             לבן,אאודי, A4
5864,85000.0,2015.0,2.0,94000.0, עכו - נהריה,אוטומטית,1395.0,             שחור,אאודי, A3
5866,108000.0,2016.0,3.0,160000.0, מודיעין והסביבה,אוטומטית,1395.0,             לבן,אאודי, A4
5867,129000.0,2019.0,1.0,47000.0, מושבים בצפון,אוטומטית,999.0,             לבן מטאלי,אאודי, A1
5868,195000.0,2019.0,1.0,72000.0, חיפה וחוף הכרמל,אוטומטית,1984.0,             לבן,אאודי, A4
5869,85000.0,2015.0,2.0,81000.0, ירושלים והסביבה,אוטומטית,1798.0,             לבן,אאודי, A4
5870,235000.0,2018.0,2.0,70000.0, באר שבע והסביבה,אוטומטית,1984.0,             שחור מטאלי,אאודי, A6
5872,199000.0,2019.0,1.0,27000.0, עכו - נהריה,אוטומטית,1984.0,             לבן,אאודי, A4
5873,220000.0,2016.0,3.0,123000.0, קריות,אוטומטית,2480.0,             לבן מטאלי,אאודי, RS3
5874,31000.0,2010.0,2.0,170000.0, פתח תקוה והסביבה,אוטומטית,1798.0,             לבן,אאודי, A4
5875,249000.0,2017.0,1.0,30520.0, תל אביב,אוטומטית,1984.0,             אפור עכבר,אאודי, A5
5876,38000.0,2003.0,6.0,172000.0, רמלה - לוד,אוטומטית,1781.0,             כסוף מטאלי,אאודי, TT
5877,258000.0,2021.0,1.0,16500.0, תל אביב,אוטומטית,1984.0,             שחור מטאלי,אאודי, A4
5878,62000.0,2014.0,3.0,150000.0, רמלה - לוד,אוטומטית,1390.0,             לבן פנינה,אאודי, A1
5879,115000.0,2016.0,2.0,94000.0, מושבים בשפלה,אוטומטית,1798.0,             לבן,אאודי, A3
5880,34200.0,2010.0,5.0,137000.0, נס ציונה - רחובות,אוטומטית,1798.0,             אפור מטאלי,אאודי, A3
5882,92000.0,2015.0,3.0,116000.0, מודיעין והסביבה,אוטומטית,1395.0,             לבן,אאודי, A3
5883,66000.0,2014.0,4.0,112000.0, חיפה וחוף הכרמל,אוטומטית,1395.0,             אפור מטאלי,אאודי, A3
5884,255000.0,2017.0,2.0,60000.0, תל אביב,אוטומטית,2480.0,             כחול מטאלי,אאודי, RS3
5885,60000.0,2014.0,3.0,114000.0, מושבים בדרום,אוטומטית,1395.0,             לבן פנינה,אאודי, A3
5888,155000.0,2016.0,3.0,91000.0, חולון - בת ים,אוטומטית,1798.0,             לבן פנינה,אאודי, TT
5892,120000.0,2016.0,3.0,118000.0, ירושלים והסביבה,אוטומטית,1798.0,             לבן,אאודי, A6
5893,145000.0,2014.0,3.0,120.0, חולון - בת ים,אוטומטית,1984.0,             שחור מטאלי,אאודי, S3
5894,120000.0,2019.0,2.0,72000.0," ראשל""צ והסביבה",אוטומטית,999.0,             שחור מטאלי,אאודי, A1
5895,105000.0,2016.0,1.0,127000.0, תל אביב,אוטומטית,1395.0,             לבן,אאודי, A4
5897,75000.0,2014.0,1.0,157000.0, כרמיאל והסביבה,ידנית,1390.0,             לבן מטאלי,אאודי, A1
5899,135000.0,2016.0,1.0,69000.0, תל אביב,אוטומטית,1798.0,             לבן מטאלי,אאודי, A6
5900,54000.0,2014.0,5.0,120000.0, מושבים בשפלה,אוטומטית,1390.0,             לבן שנהב,אאודי, A1
5901,32000.0,2007.0,5.0,226000.0, תל אביב,אוטומטית,1984.0,             שחור,אאודי, A3
5902,39000.0,2010.0,3.0,215000.0, מודיעין והסביבה,אוטומטית,1798.0,             שחור,אאודי, A3
5904,10000.0,2005.0,6.0,190000.0, זכרון - בנימינה,אוטומטית,1984.0,             כחול בהיר,אאודי, A4
5908,195000.0,2019.0,1.0,33000.0, באר שבע והסביבה,אוטומטית,1984.0,             שחור,אאודי, A4
5909,80000.0,2013.0,3.0,97000.0, רעננה - כפר סבא,אוטומטית,1984.0,             שחור מטאלי,אאודי, A6
5910,238500.0,2017.0,3.0,70000.0, חיפה וחוף הכרמל,אוטומטית,1984.0,             לבן,אאודי, A5
5911,60000.0,2012.0,3.0,113000.0, אשדוד - אשקלון,אוטומטית,1798.0,             אפור מטאלי,אאודי, A4
5912,160000.0,2019.0,1.0,27000.0, בית שמש והסביבה,אוטומטית,1498.0,             אפור מטאלי,אאודי, A3
5913,42000.0,2010.0,2.0,153227.0, תל אביב,אוטומטית,1595.0,             לבן שנהב,אאודי, A3
